id,breed
husky82,Siberian_husky
husky83,Siberian_husky
husky84,Siberian_husky
husky85,Siberian_husky
husky86,Siberian_husky
husky87,Siberian_husky
husky88,Siberian_husky
husky89,Siberian_husky
husky90,Siberian_husky
husky91,Siberian_husky
husky92,Siberian_husky
husky93,Siberian_husky
husky94,Siberian_husky
husky95,Siberian_husky
husky96,Siberian_husky
husky97,Siberian_husky
husky99,Siberian_husky
JapaneseSpitz_08352,JapaneseSpitz
JapaneseSpitz_08353,JapaneseSpitz
JapaneseSpitz_08354,JapaneseSpitz
JapaneseSpitz_08355,JapaneseSpitz
JapaneseSpitz_08356,JapaneseSpitz
JapaneseSpitz_08357,JapaneseSpitz
JapaneseSpitz_08358,JapaneseSpitz
JapaneseSpitz_08359,JapaneseSpitz
JapaneseSpitz_08360,JapaneseSpitz
JapaneseSpitz_08361,JapaneseSpitz
JapaneseSpitz_08362,JapaneseSpitz
JapaneseSpitz_08363,JapaneseSpitz
JapaneseSpitz_08364,JapaneseSpitz
JapaneseSpitz_08365,JapaneseSpitz
JapaneseSpitz_08366,JapaneseSpitz
JapaneseSpitz_08367,JapaneseSpitz
JapaneseSpitz_08368,JapaneseSpitz
JapaneseSpitz_08369,JapaneseSpitz
JapaneseSpitz_08370,JapaneseSpitz
JapaneseSpitz_08371,JapaneseSpitz
JapaneseSpitz_08372,JapaneseSpitz
JapaneseSpitz_08373,JapaneseSpitz
JapaneseSpitz_08374,JapaneseSpitz
JapaneseSpitz_08375,JapaneseSpitz
JapaneseSpitz_08376,JapaneseSpitz
JapaneseSpitz_08377,JapaneseSpitz
JapaneseSpitz_08378,JapaneseSpitz
JapaneseSpitz_08379,JapaneseSpitz
JapaneseSpitz_08380,JapaneseSpitz
JapaneseSpitz_08381,JapaneseSpitz
JapaneseSpitz_08382,JapaneseSpitz
JapaneseSpitz_08383,JapaneseSpitz
JapaneseSpitz_08384,JapaneseSpitz
JapaneseSpitz_08385,JapaneseSpitz
JapaneseSpitz_08386,JapaneseSpitz
JapaneseSpitz_08387,JapaneseSpitz
JapaneseSpitz_08388,JapaneseSpitz
JapaneseSpitz_08389,JapaneseSpitz
JapaneseSpitz_08390,JapaneseSpitz
JapaneseSpitz_08391,JapaneseSpitz
JapaneseSpitz_08392,JapaneseSpitz
JapaneseSpitz_08393,JapaneseSpitz
JapaneseSpitz_08394,JapaneseSpitz
JapaneseSpitz_08395,JapaneseSpitz
JapaneseSpitz_08396,JapaneseSpitz
JapaneseSpitz_08397,JapaneseSpitz
JapaneseSpitz_08398,JapaneseSpitz
JapaneseSpitz_08399,JapaneseSpitz
JapaneseSpitz_08400,JapaneseSpitz
JapaneseSpitz_08401,JapaneseSpitz
JapaneseSpitz_08402,JapaneseSpitz
JapaneseSpitz_08403,JapaneseSpitz
JapaneseSpitz_08404,JapaneseSpitz
JapaneseSpitz_08405,JapaneseSpitz
JapaneseSpitz_08406,JapaneseSpitz
JapaneseSpitz_08407,JapaneseSpitz
JapaneseSpitz_08408,JapaneseSpitz
JapaneseSpitz_08409,JapaneseSpitz
JapaneseSpitz_08410,JapaneseSpitz
JapaneseSpitz_08411,JapaneseSpitz
JapaneseSpitz_08412,JapaneseSpitz
JapaneseSpitz_08413,JapaneseSpitz
JapaneseSpitz_08414,JapaneseSpitz
JapaneseSpitz_08415,JapaneseSpitz
JapaneseSpitz_08416,JapaneseSpitz
JapaneseSpitz_08417,JapaneseSpitz
JapaneseSpitz_08418,JapaneseSpitz
JapaneseSpitz_08419,JapaneseSpitz
JapaneseSpitz_08420,JapaneseSpitz
JapaneseSpitz_08421,JapaneseSpitz
JapaneseSpitz_08422,JapaneseSpitz
JapaneseSpitz_08423,JapaneseSpitz
JapaneseSpitz_08424,JapaneseSpitz
JapaneseSpitz_08425,JapaneseSpitz
JapaneseSpitz_08426,JapaneseSpitz
JapaneseSpitz_08427,JapaneseSpitz
JapaneseSpitz_08428,JapaneseSpitz
JapaneseSpitz_08429,JapaneseSpitz
JapaneseSpitz_08430,JapaneseSpitz
JapaneseSpitz_08431,JapaneseSpitz
jr10,Jack_Russell_Terrier
jr100,Jack_Russell_Terrier
jr11,Jack_Russell_Terrier
jr12,Jack_Russell_Terrier
jr13,Jack_Russell_Terrier
jr14,Jack_Russell_Terrier
jr15,Jack_Russell_Terrier
jr16,Jack_Russell_Terrier
jr18,Jack_Russell_Terrier
jr19,Jack_Russell_Terrier
jr2,Jack_Russell_Terrier
jr20,Jack_Russell_Terrier
jr21,Jack_Russell_Terrier
jr22,Jack_Russell_Terrier
jr23,Jack_Russell_Terrier
jr24,Jack_Russell_Terrier
jr25,Jack_Russell_Terrier
jr26,Jack_Russell_Terrier
jr27,Jack_Russell_Terrier
jr28,Jack_Russell_Terrier
jr29,Jack_Russell_Terrier
jr3,Jack_Russell_Terrier
jr31,Jack_Russell_Terrier
jr32,Jack_Russell_Terrier
jr33,Jack_Russell_Terrier
jr34,Jack_Russell_Terrier
jr35,Jack_Russell_Terrier
jr36,Jack_Russell_Terrier
jr37,Jack_Russell_Terrier
jr39,Jack_Russell_Terrier
jr4,Jack_Russell_Terrier
jr40,Jack_Russell_Terrier
jr41,Jack_Russell_Terrier
jr42,Jack_Russell_Terrier
jr45,Jack_Russell_Terrier
jr46,Jack_Russell_Terrier
jr48,Jack_Russell_Terrier
jr5,Jack_Russell_Terrier
jr50,Jack_Russell_Terrier
jr51,Jack_Russell_Terrier
jr52,Jack_Russell_Terrier
jr53,Jack_Russell_Terrier
jr54,Jack_Russell_Terrier
jr55,Jack_Russell_Terrier
jr56,Jack_Russell_Terrier
jr57,Jack_Russell_Terrier
jr6,Jack_Russell_Terrier
jr7,Jack_Russell_Terrier
jr72,Jack_Russell_Terrier
jr73,Jack_Russell_Terrier
jr74,Jack_Russell_Terrier
jr75,Jack_Russell_Terrier
jr76,Jack_Russell_Terrier
jr77,Jack_Russell_Terrier
jr78,Jack_Russell_Terrier
jr79,Jack_Russell_Terrier
jr8,Jack_Russell_Terrier
jr80,Jack_Russell_Terrier
jr81,Jack_Russell_Terrier
jr82,Jack_Russell_Terrier
jr83,Jack_Russell_Terrier
jr84,Jack_Russell_Terrier
jr85,Jack_Russell_Terrier
jr86,Jack_Russell_Terrier
jr87,Jack_Russell_Terrier
jr88,Jack_Russell_Terrier
jr89,Jack_Russell_Terrier
jr9,Jack_Russell_Terrier
jr90,Jack_Russell_Terrier
jr91,Jack_Russell_Terrier
jr92,Jack_Russell_Terrier
jr93,Jack_Russell_Terrier
jr94,Jack_Russell_Terrier
jr95,Jack_Russell_Terrier
jr96,Jack_Russell_Terrier
jr97,Jack_Russell_Terrier
jr98,Jack_Russell_Terrier
jr99,Jack_Russell_Terrier
Labrador_retriever_06445,Labrador_retriever
Labrador_retriever_06446,Labrador_retriever
Labrador_retriever_06447,Labrador_retriever
Labrador_retriever_06449,Labrador_retriever
Labrador_retriever_06450,Labrador_retriever
Labrador_retriever_06451,Labrador_retriever
Labrador_retriever_06452,Labrador_retriever
Labrador_retriever_06454,Labrador_retriever
Labrador_retriever_06456,Labrador_retriever
Labrador_retriever_06457,Labrador_retriever
Labrador_retriever_06458,Labrador_retriever
Labrador_retriever_06459,Labrador_retriever
Labrador_retriever_06460,Labrador_retriever
Labrador_retriever_06461,Labrador_retriever
Labrador_retriever_06462,Labrador_retriever
Labrador_retriever_06463,Labrador_retriever
Labrador_retriever_06464,Labrador_retriever
Labrador_retriever_06467,Labrador_retriever
Labrador_retriever_06468,Labrador_retriever
Labrador_retriever_06469,Labrador_retriever
Labrador_retriever_06471,Labrador_retriever
Labrador_retriever_06473,Labrador_retriever
Labrador_retriever_06474,Labrador_retriever
Labrador_retriever_06476,Labrador_retriever
Labrador_retriever_06477,Labrador_retriever
Labrador_retriever_06479,Labrador_retriever
Labrador_retriever_06480,Labrador_retriever
Labrador_retriever_06481,Labrador_retriever
Labrador_retriever_06482,Labrador_retriever
Labrador_retriever_06484,Labrador_retriever
Labrador_retriever_06485,Labrador_retriever
Labrador_retriever_06486,Labrador_retriever
Labrador_retriever_06487,Labrador_retriever
Labrador_retriever_06488,Labrador_retriever
Labrador_retriever_06489,Labrador_retriever
Labrador_retriever_06490,Labrador_retriever
Labrador_retriever_06491,Labrador_retriever
Labrador_retriever_06492,Labrador_retriever
Labrador_retriever_06494,Labrador_retriever
Labrador_retriever_06495,Labrador_retriever
Labrador_retriever_06496,Labrador_retriever
Labrador_retriever_06497,Labrador_retriever
Labrador_retriever_06498,Labrador_retriever
Maltese_06713,Maltese
Maltese_06714,Maltese
Maltese_06715,Maltese
Maltese_06717,Maltese
Maltese_06720,Maltese
Maltese_06721,Maltese
Maltese_06722,Maltese
Maltese_06723,Maltese
Maltese_06724,Maltese
Maltese_06725,Maltese
Maltese_06726,Maltese
Maltese_06727,Maltese
Maltese_06729,Maltese
Maltese_06730,Maltese
Maltese_06731,Maltese
Maltese_06732,Maltese
Maltese_06733,Maltese
Maltese_06734,Maltese
Maltese_06735,Maltese
Maltese_06736,Maltese
Maltese_06738,Maltese
Maltese_06739,Maltese
Maltese_06740,Maltese
Maltese_06741,Maltese
Maltese_06745,Maltese
Maltese_06746,Maltese
Maltese_06747,Maltese
Maltese_06748,Maltese
Maltese_06749,Maltese
Maltese_06750,Maltese
Maltese_06751,Maltese
Maltese_06752,Maltese
Maltese_06753,Maltese
Maltese_06755,Maltese
Maltese_06756,Maltese
Maltese_06758,Maltese
Maltese_06759,Maltese
Maltese_06761,Maltese
Maltese_06762,Maltese
Maltese_06763,Maltese
Maltese_06764,Maltese
Maltese_06765,Maltese
Maltese_06767,Maltese
Maltese_06768,Maltese
Maltese_06769,Maltese
Maltese_06770,Maltese
Maltese_06771,Maltese
Maltese_06772,Maltese
Miniature_schnauzer_06881,Miniature_schnauzer
Miniature_schnauzer_06882,Miniature_schnauzer
Miniature_schnauzer_06883,Miniature_schnauzer
Miniature_schnauzer_06884,Miniature_schnauzer
Miniature_schnauzer_06885,Miniature_schnauzer
Miniature_schnauzer_06886,Miniature_schnauzer
Miniature_schnauzer_06887,Miniature_schnauzer
Miniature_schnauzer_06888,Miniature_schnauzer
Miniature_schnauzer_06889,Miniature_schnauzer
Miniature_schnauzer_06890,Miniature_schnauzer
Miniature_schnauzer_06891,Miniature_schnauzer
Miniature_schnauzer_06893,Miniature_schnauzer
Miniature_schnauzer_06894,Miniature_schnauzer
Miniature_schnauzer_06895,Miniature_schnauzer
Miniature_schnauzer_06896,Miniature_schnauzer
Miniature_schnauzer_06897,Miniature_schnauzer
Miniature_schnauzer_06899,Miniature_schnauzer
Miniature_schnauzer_06900,Miniature_schnauzer
Miniature_schnauzer_06902,Miniature_schnauzer
Miniature_schnauzer_06905,Miniature_schnauzer
Miniature_schnauzer_06907,Miniature_schnauzer
Miniature_schnauzer_06908,Miniature_schnauzer
Miniature_schnauzer_06909,Miniature_schnauzer
Miniature_schnauzer_06911,Miniature_schnauzer
Miniature_schnauzer_06912,Miniature_schnauzer
Miniature_schnauzer_06913,Miniature_schnauzer
Miniature_schnauzer_06914,Miniature_schnauzer
Miniature_schnauzer_06918,Miniature_schnauzer
Miniature_schnauzer_06919,Miniature_schnauzer
Miniature_schnauzer_06920,Miniature_schnauzer
Miniature_schnauzer_06921,Miniature_schnauzer
Miniature_schnauzer_06922,Miniature_schnauzer
Miniature_schnauzer_06923,Miniature_schnauzer
Miniature_schnauzer_06924,Miniature_schnauzer
Miniature_schnauzer_06925,Miniature_schnauzer
Miniature_schnauzer_06926,Miniature_schnauzer
Miniature_schnauzer_06928,Miniature_schnauzer
Miniature_schnauzer_06929,Miniature_schnauzer
Miniature_schnauzer_06931,Miniature_schnauzer
Miniature_schnauzer_06932,Miniature_schnauzer
Miniature_schnauzer_06933,Miniature_schnauzer
n02086240_1011,Shih Tzu
n02086240_1016,Shih Tzu
n02086240_1059,Shih Tzu
n02086240_1078,Shih Tzu
n02086240_1082,Shih Tzu
n02086240_1142,Shih Tzu
n02086240_1170,Shih Tzu
n02086240_1205,Shih Tzu
n02086240_1215,Shih Tzu
n02086240_1249,Shih Tzu
n02086240_1259,Shih Tzu
n02086240_1267,Shih Tzu
n02086240_1295,Shih Tzu
n02086240_1333,Shih Tzu
n02086240_134,Shih Tzu
n02086240_135,Shih Tzu
n02086240_1366,Shih Tzu
n02086240_1370,Shih Tzu
n02086240_1445,Shih Tzu
n02086240_1602,Shih Tzu
n02086240_1621,Shih Tzu
n02086240_1665,Shih Tzu
n02086240_1687,Shih Tzu
n02086240_1690,Shih Tzu
n02086240_1725,Shih Tzu
n02086240_1770,Shih Tzu
n02086240_1779,Shih Tzu
n02086240_1843,Shih Tzu
n02086240_1856,Shih Tzu
n02086240_1859,Shih Tzu
n02086240_1874,Shih Tzu
n02086240_1927,Shih Tzu
n02086240_1958,Shih Tzu
n02086240_2526,Shih Tzu
n02086240_254,Shih Tzu
n02086240_2705,Shih Tzu
n02086240_271,Shih Tzu
n02086240_2710,Shih Tzu
n02086240_272,Shih Tzu
n02086240_2961,Shih Tzu
n02086240_3050,Shih Tzu
n02086240_306,Shih Tzu
n02086240_3094,Shih Tzu
n02086240_3137,Shih Tzu
n02086240_323,Shih Tzu
n02086240_415,Shih Tzu
n02086240_447,Shih Tzu
n02086240_457,Shih Tzu
n02086240_533,Shih Tzu
n02086240_574,Shih Tzu
n02086240_599,Shih Tzu
n02086240_646,Shih Tzu
n02086240_707,Shih Tzu
n02086240_739,Shih Tzu
n02086240_745,Shih Tzu
n02086240_756,Shih Tzu
n02086240_762,Shih Tzu
n02086240_788,Shih Tzu
n02086240_789,Shih Tzu
n02086240_818,Shih Tzu
n02086240_936,Shih Tzu
n02086240_963,Shih Tzu
n02086240_968,Shih Tzu
n02097209_1038,Miniature_schnauzer
n02097209_1042,Miniature_schnauzer
n02097209_1063,Miniature_schnauzer
n02097209_1092,Miniature_schnauzer
n02097209_1101,Miniature_schnauzer
n02097209_1133,Miniature_schnauzer
n02097209_1164,Miniature_schnauzer
n02097209_1170,Miniature_schnauzer
n02097209_1186,Miniature_schnauzer
n02097209_1240,Miniature_schnauzer
n02097209_1247,Miniature_schnauzer
n02097209_1298,Miniature_schnauzer
n02097209_1303,Miniature_schnauzer
n02097209_1337,Miniature_schnauzer
n02097209_1353,Miniature_schnauzer
n02097209_1363,Miniature_schnauzer
n02097209_1364,Miniature_schnauzer
n02097209_1377,Miniature_schnauzer
n02097209_1387,Miniature_schnauzer
n02097209_1491,Miniature_schnauzer
n02097209_1500,Miniature_schnauzer
n02097209_1514,Miniature_schnauzer
n02097209_1517,Miniature_schnauzer
n02097209_1536,Miniature_schnauzer
n02097209_1560,Miniature_schnauzer
n02097209_1653,Miniature_schnauzer
n02097209_169,Miniature_schnauzer
n02097209_1760,Miniature_schnauzer
n02097209_1772,Miniature_schnauzer
n02097209_1807,Miniature_schnauzer
n02097209_1839,Miniature_schnauzer
n02097209_1889,Miniature_schnauzer
n02097209_193,Miniature_schnauzer
n02097209_2027,Miniature_schnauzer
n02097209_2084,Miniature_schnauzer
n02097209_2087,Miniature_schnauzer
n02097209_213,Miniature_schnauzer
n02097209_2194,Miniature_schnauzer
n02097209_2195,Miniature_schnauzer
n02097209_2205,Miniature_schnauzer
n02097209_221,Miniature_schnauzer
n02097209_2214,Miniature_schnauzer
n02097209_2274,Miniature_schnauzer
n02097209_2276,Miniature_schnauzer
n02097209_2347,Miniature_schnauzer
n02097209_2365,Miniature_schnauzer
n02097209_2382,Miniature_schnauzer
n02097209_2423,Miniature_schnauzer
n02097209_2432,Miniature_schnauzer
n02097209_2468,Miniature_schnauzer
n02097209_2477,Miniature_schnauzer
n02097209_2493,Miniature_schnauzer
n02097209_2509,Miniature_schnauzer
n02097209_2555,Miniature_schnauzer
n02097209_2629,Miniature_schnauzer
n02097209_2684,Miniature_schnauzer
n02097209_2714,Miniature_schnauzer
n02097209_2722,Miniature_schnauzer
n02097209_2793,Miniature_schnauzer
n02097209_2813,Miniature_schnauzer
n02097209_283,Miniature_schnauzer
n02097209_2867,Miniature_schnauzer
n02097209_2924,Miniature_schnauzer
n02097209_2956,Miniature_schnauzer
n02097209_2990,Miniature_schnauzer
n02097209_2992,Miniature_schnauzer
n02097209_2998,Miniature_schnauzer
n02097209_3089,Miniature_schnauzer
n02097209_3151,Miniature_schnauzer
n02097209_3172,Miniature_schnauzer
n02097209_3202,Miniature_schnauzer
n02097209_3275,Miniature_schnauzer
n02097209_3428,Miniature_schnauzer
n02097209_3430,Miniature_schnauzer
n02097209_3447,Miniature_schnauzer
n02097209_3630,Miniature_schnauzer
n02097209_3652,Miniature_schnauzer
n02097209_3665,Miniature_schnauzer
n02097209_367,Miniature_schnauzer
n02097209_3671,Miniature_schnauzer
n02097209_3729,Miniature_schnauzer
n02097209_3831,Miniature_schnauzer
n02097209_384,Miniature_schnauzer
n02097209_3874,Miniature_schnauzer
n02097209_388,Miniature_schnauzer
n02097209_3880,Miniature_schnauzer
n02097209_3911,Miniature_schnauzer
n02097209_3928,Miniature_schnauzer
n02097209_3997,Miniature_schnauzer
n02097209_4024,Miniature_schnauzer
n02097209_4148,Miniature_schnauzer
n02097209_4178,Miniature_schnauzer
n02097209_4183,Miniature_schnauzer
n02097209_4206,Miniature_schnauzer
n02097209_445,Miniature_schnauzer
n02097209_4508,Miniature_schnauzer
n02097209_469,Miniature_schnauzer
n02097209_4712,Miniature_schnauzer
n02097209_479,Miniature_schnauzer
n02097209_541,Miniature_schnauzer
n02097209_585,Miniature_schnauzer
n02097209_632,Miniature_schnauzer
n02097209_675,Miniature_schnauzer
n02097209_737,Miniature_schnauzer
n02097209_743,Miniature_schnauzer
n02097209_746,Miniature_schnauzer
n02097209_863,Miniature_schnauzer
n02097209_908,Miniature_schnauzer
n02098286_1009,West_highland_terrier
n02098286_1015,West_highland_terrier
n02098286_1036,West_highland_terrier
n02098286_1079,West_highland_terrier
n02098286_1089,West_highland_terrier
n02098286_1124,West_highland_terrier
n02098286_1160,West_highland_terrier
n02098286_1213,West_highland_terrier
n02098286_1218,West_highland_terrier
n02098286_1224,West_highland_terrier
n02098286_1254,West_highland_terrier
n02098286_1255,West_highland_terrier
n02098286_1260,West_highland_terrier
n02098286_1261,West_highland_terrier
n02098286_1304,West_highland_terrier
n02098286_1490,West_highland_terrier
n02098286_1502,West_highland_terrier
n02098286_1511,West_highland_terrier
n02098286_1551,West_highland_terrier
n02098286_1591,West_highland_terrier
n02098286_1632,West_highland_terrier
n02098286_1637,West_highland_terrier
n02098286_1639,West_highland_terrier
n02098286_1705,West_highland_terrier
n02098286_1796,West_highland_terrier
n02098286_238,West_highland_terrier
n02098286_260,West_highland_terrier
n02098286_275,West_highland_terrier
n02098286_278,West_highland_terrier
n02098286_302,West_highland_terrier
n02098286_321,West_highland_terrier
n02098286_345,West_highland_terrier
n02098286_437,West_highland_terrier
n02098286_484,West_highland_terrier
n02098286_516,West_highland_terrier
n02098286_526,West_highland_terrier
n02098286_545,West_highland_terrier
n02098286_577,West_highland_terrier
n02098286_600,West_highland_terrier
n02098286_617,West_highland_terrier
n02098286_626,West_highland_terrier
n02098286_642,West_highland_terrier
n02098286_680,West_highland_terrier
n02098286_696,West_highland_terrier
n02098286_721,West_highland_terrier
n02098286_733,West_highland_terrier
n02098286_749,West_highland_terrier
n02098286_751,West_highland_terrier
n02098286_758,West_highland_terrier
n02098286_763,West_highland_terrier
n02098286_768,West_highland_terrier
n02098286_771,West_highland_terrier
n02098286_830,West_highland_terrier
n02098286_839,West_highland_terrier
n02098286_840,West_highland_terrier
n02098286_945,West_highland_terrier
n02099712_1414,Labrador_Retriever
n02099712_1436,Labrador_Retriever
n02099712_2118,Labrador_Retriever
n02099712_3197,Labrador_Retriever
n02099712_3258,Labrador_Retriever
n02099712_3273,Labrador_Retriever
n02099712_3301,Labrador_Retriever
n02099712_3340,Labrador_Retriever
n02099712_3364,Labrador_Retriever
n02099712_3430,Labrador_Retriever
n02099712_3500,Labrador_Retriever
n02099712_3502,Labrador_Retriever
n02099712_3503,Labrador_Retriever
n02099712_3613,Labrador_Retriever
n02099712_3698,Labrador_Retriever
n02099712_3753,Labrador_Retriever
n02099712_3769,Labrador_Retriever
n02099712_3773,Labrador_Retriever
n02099712_3776,Labrador_Retriever
n02099712_3829,Labrador_Retriever
n02099712_3835,Labrador_Retriever
n02099712_3854,Labrador_Retriever
n02099712_3865,Labrador_Retriever
n02099712_3868,Labrador_Retriever
n02099712_3947,Labrador_Retriever
n02099712_3988,Labrador_Retriever
n02099712_4543,Labrador_Retriever
n02099712_4550,Labrador_Retriever
n02099712_4653,Labrador_Retriever
n02099712_610,Labrador_Retriever
n02099712_619,Labrador_Retriever
n02099712_6455,Labrador_Retriever
n02099712_719,Labrador_Retriever
n02099712_7414,Labrador_Retriever
n02099712_7497,Labrador_Retriever
n02099712_7866,Labrador_Retriever
n02099712_788,Labrador_Retriever
n02099712_7937,Labrador_Retriever
n02099712_7963,Labrador_Retriever
n02099712_8014,Labrador_Retriever
n02099712_854,Labrador_Retriever
n02099712_8719,Labrador_Retriever
n02099712_8790,Labrador_Retriever
n02099712_9373,Labrador_Retriever
n02105855_15961,Shetland_sheepdog
n02105855_16072,Shetland_sheepdog
n02105855_16145,Shetland_sheepdog
n02105855_16556,Shetland_sheepdog
n02105855_16567,Shetland_sheepdog
n02105855_16893,Shetland_sheepdog
n02105855_16951,Shetland_sheepdog
n02105855_17070,Shetland_sheepdog
n02105855_17096,Shetland_sheepdog
n02105855_17107,Shetland_sheepdog
n02105855_17258,Shetland_sheepdog
n02105855_17300,Shetland_sheepdog
n02105855_18496,Shetland_sheepdog
n02105855_18564,Shetland_sheepdog
n02105855_18782,Shetland_sheepdog
n02105855_19002,Shetland_sheepdog
n02105855_19204,Shetland_sheepdog
n02105855_19486,Shetland_sheepdog
n02105855_19616,Shetland_sheepdog
n02105855_1963,Shetland_sheepdog
n02105855_2039,Shetland_sheepdog
n02105855_2094,Shetland_sheepdog
n02105855_2172,Shetland_sheepdog
n02105855_2376,Shetland_sheepdog
n02105855_2433,Shetland_sheepdog
n02105855_2853,Shetland_sheepdog
n02105855_2933,Shetland_sheepdog
n02105855_3103,Shetland_sheepdog
n02105855_3150,Shetland_sheepdog
n02105855_3168,Shetland_sheepdog
n02105855_3255,Shetland_sheepdog
n02105855_3292,Shetland_sheepdog
n02105855_3399,Shetland_sheepdog
n02105855_3434,Shetland_sheepdog
n02105855_3498,Shetland_sheepdog
n02105855_3549,Shetland_sheepdog
n02105855_3672,Shetland_sheepdog
n02105855_3702,Shetland_sheepdog
n02105855_3892,Shetland_sheepdog
n02105855_4048,Shetland_sheepdog
n02105855_4281,Shetland_sheepdog
n02105855_4302,Shetland_sheepdog
n02105855_4541,Shetland_sheepdog
n02105855_4897,Shetland_sheepdog
n02105855_5012,Shetland_sheepdog
n02105855_5165,Shetland_sheepdog
n02105855_5719,Shetland_sheepdog
n02105855_5880,Shetland_sheepdog
n02105855_5949,Shetland_sheepdog
n02105855_6234,Shetland_sheepdog
n02105855_6557,Shetland_sheepdog
n02105855_6802,Shetland_sheepdog
n02105855_6980,Shetland_sheepdog
n02105855_7161,Shetland_sheepdog
n02105855_7224,Shetland_sheepdog
n02105855_7495,Shetland_sheepdog
n02105855_7527,Shetland_sheepdog
n02105855_7560,Shetland_sheepdog
n02105855_7607,Shetland_sheepdog
n02105855_7612,Shetland_sheepdog
n02105855_7708,Shetland_sheepdog
n02105855_7717,Shetland_sheepdog
n02105855_7763,Shetland_sheepdog
n02105855_7846,Shetland_sheepdog
n02105855_7893,Shetland_sheepdog
n02105855_7896,Shetland_sheepdog
n02105855_8378,Shetland_sheepdog
n02105855_9079,Shetland_sheepdog
n02105855_9093,Shetland_sheepdog
n02105855_9277,Shetland_sheepdog
n02105855_9293,Shetland_sheepdog
n02110958_14265,Pug
n02110958_14311,Pug
n02110958_14449,Pug
n02110958_14536,Pug
n02110958_14549,Pug
n02110958_14563,Pug
n02110958_14594,Pug
n02110958_14647,Pug
n02110958_14654,Pug
n02110958_14683,Pug
n02110958_14711,Pug
n02110958_14768,Pug
n02110958_14832,Pug
n02110958_14927,Pug
n02110958_14984,Pug
n02110958_14996,Pug
n02110958_15014,Pug
n02110958_15015,Pug
n02110958_15120,Pug
n02110958_15129,Pug
n02110958_15130,Pug
n02110958_15171,Pug
n02110958_15216,Pug
n02110958_15217,Pug
n02110958_15351,Pug
n02110958_15352,Pug
n02110958_15364,Pug
n02110958_15422,Pug
n02110958_15449,Pug
n02110958_15527,Pug
n02110958_15538,Pug
n02110958_15550,Pug
n02110958_15615,Pug
n02110958_15626,Pug
n02110958_15663,Pug
n02110958_15722,Pug
n02110958_15734,Pug
n02110958_15746,Pug
n02110958_15766,Pug
n02110958_15873,Pug
n02110958_15877,Pug
n02110958_15932,Pug
n02110958_15969,Pug
n02110958_15981,Pug
n02110958_16082,Pug
n02110958_16087,Pug
n02110958_16132,Pug
n02110958_16150,Pug
n02110958_16178,Pug
n02110958_16217,Pug
n02110958_16330,Pug
n02110958_16334,Pug
n02110958_16337,Pug
n02110958_16426,Pug
n02110958_16433,Pug
n02110958_16434,Pug
n02110958_16447,Pug
n02110958_16453,Pug
n02110958_16471,Pug
n02110958_16492,Pug
n02113624_1008,toy_poodle
n02113624_1023,toy_poodle
n02113624_1050,toy_poodle
n02113624_1063,toy_poodle
n02113624_1077,toy_poodle
n02113624_1178,toy_poodle
n02113624_1220,toy_poodle
n02113624_1293,toy_poodle
n02113624_1302,toy_poodle
n02113624_1461,toy_poodle
n02113624_1559,toy_poodle
n02113624_1576,toy_poodle
n02113624_1582,toy_poodle
n02113624_1596,toy_poodle
n02113624_1606,toy_poodle
n02113624_1639,toy_poodle
n02113624_1756,toy_poodle
n02113624_1785,toy_poodle
n02113624_1801,toy_poodle
n02113624_1804,toy_poodle
n02113624_1832,toy_poodle
n02113624_1844,toy_poodle
n02113624_1879,toy_poodle
n02113624_1929,toy_poodle
n02113624_2019,toy_poodle
n02113624_2223,toy_poodle
n02113624_2224,toy_poodle
n02113624_2240,toy_poodle
n02113624_2242,toy_poodle
n02113624_2244,toy_poodle
n02113624_2258,toy_poodle
n02113624_253,toy_poodle
n02113624_265,toy_poodle
n02113624_274,toy_poodle
n02113624_288,toy_poodle
n02113624_300,toy_poodle
n02113624_320,toy_poodle
n02113624_333,toy_poodle
n02113624_367,toy_poodle
n02113624_429,toy_poodle
n02113624_454,toy_poodle
n02113624_479,toy_poodle
n02113624_528,toy_poodle
n02113624_530,toy_poodle
n02113624_619,toy_poodle
n02113624_629,toy_poodle
n02113624_665,toy_poodle
n02113624_681,toy_poodle
n02113624_720,toy_poodle
n02113624_764,toy_poodle
n02113624_836,toy_poodle
n02113624_876,toy_poodle
n02113624_925,toy_poodle
n02113624_942,toy_poodle
n02113624_952,toy_poodle
n02113624_983,toy_poodle
Papillon_07439,Papillon
Papillon_07441,Papillon
Papillon_07442,Papillon
Papillon_07443,Papillon
Papillon_07444,Papillon
Papillon_07446,Papillon
Papillon_07447,Papillon
Papillon_07449,Papillon
Papillon_07450,Papillon
Papillon_07452,Papillon
Papillon_07453,Papillon
Papillon_07455,Papillon
Papillon_07456,Papillon
Papillon_07457,Papillon
Papillon_07458,Papillon
Papillon_07459,Papillon
Papillon_07460,Papillon
Papillon_07462,Papillon
Papillon_07463,Papillon
Papillon_07464,Papillon
Papillon_07465,Papillon
Papillon_07467,Papillon
Papillon_07469,Papillon
Papillon_07470,Papillon
Papillon_07471,Papillon
Papillon_07472,Papillon
Papillon_07473,Papillon
Papillon_07474,Papillon
Papillon_07475,Papillon
Papillon_07476,Papillon
Papillon_07477,Papillon
Papillon_07478,Papillon
Papillon_07479,Papillon
Papillon_07481,Papillon
Papillon_07482,Papillon
